Date,CAT,DE,HON,GE,LMT,NOC,RTX,BA,MMM,ITW,EMR,ETN,PH,GD,UPS,FDX,CMI,DAL,LUV,UNP,NSC,CSX,ROP,ROK,OTIS
2020-11-03,152.48143005371094,224.9346923828125,151.81813049316406,38.25513458251953,316.974609375,280.5439758300781,50.49094772338867,153.64999389648438,114.11235809326172,185.57772827148438,63.02521896362305,101.81067657470703,210.7412567138672,123.57283782958984,132.1829833984375,250.04586791992188,204.30747985839844,30.06073570251465,36.3033447265625,165.94122314453125,200.57138061523438,26.17351722717285,372.5342712402344,231.49058532714844,57.99175262451172
2020-11-04,141.15145874023438,218.69175720214844,151.56396484375,38.25513458251953,324.5797119140625,290.5023193359375,50.29619598388672,151.6300048828125,110.4237289428711,180.6753692626953,61.01091766357422,96.91461181640625,203.04579162597656,124.36866760253906,131.4552764892578,245.1448211669922,196.1802215576172,29.603504180908203,36.37810134887695,167.15866088867188,198.13937377929688,26.363088607788086,377.78192138671875,221.7328338623047,57.61260223388672
2020-11-05,148.29859924316406,230.6152801513672,155.2660369873047,38.93739700317383,318.0735778808594,282.91851806640625,51.588584899902344,157.08999633789062,112.51968383789062,186.1838836669922,63.08788299560547,101.19039916992188,222.61509704589844,124.42231750488281,132.2476348876953,254.2273406982422,202.1414031982422,31.111404418945312,38.359134674072266,171.9297637939453,203.49276733398438,27.046798706054688,375.1095275878906,228.68568420410156,57.91777801513672
2020-11-06,146.66188049316406,232.13380432128906,156.1046905517578,39.42471694946289,315.0820617675781,277.3595886230469,51.836429595947266,157.74000549316406,112.39557647705078,186.66514587402344,62.77454376220703,101.32862091064453,222.22222900390625,124.57433319091797,135.5789337158203,254.86495971679688,201.6835174560547,30.566612243652344,37.38730239868164,170.1395263671875,201.12254333496094,26.782634735107422,377.4612731933594,227.89996337890625,58.79629898071289
2020-11-09,155.3275604248047,233.2867889404297,166.8804931640625,42.49488067626953,317.41943359375,277.2859802246094,57.52816390991211,179.36000061035156,112.67825317382812,190.64947509765625,68.29821014404297,104.59075164794922,236.46893310546875,131.5577392578125,131.9727783203125,240.38949584960938,201.61305236816406,35.77131271362305,41.012969970703125,177.2379608154297,207.66555786132812,27.410402297973633,379.2008056640625,232.7422637939453,58.72230529785156
2020-11-10,156.6732940673828,238.06748962402344,171.10772705078125,43.76192855834961,323.8122863769531,289.4623107910156,60.0952033996582,188.69000244140625,116.61507415771484,193.9028778076172,69.32775115966797,105.84398651123047,244.29852294921875,135.2952880859375,133.19369506835938,243.4776611328125,205.9188232421875,36.03397750854492,41.87266540527344,180.15609741210938,212.85675048828125,28.404884338378906,389.6669006347656,227.54359436035156,60.79377746582031
2020-11-11,154.0908966064453,233.7367401123047,168.8289337158203,43.32333755493164,322.0679016113281,285.2746276855469,58.289424896240234,182.14999389648438,116.66331481933594,190.46229553222656,67.0538330078125,105.11600494384766,243.93374633789062,134.3832550048828,134.738037109375,243.96961975097656,206.83456420898438,34.06884002685547,40.38689422607422,179.02821350097656,210.07191467285156,27.98223114013672,390.02642822265625,221.27601623535156,61.145198822021484
2020-11-12,153.7908172607422,232.4806365966797,167.87567138671875,42.6898078918457,320.8556823730469,281.8416442871094,57.054534912109375,176.72000122070312,115.17411804199219,186.86126708984375,66.90510559082031,104.42488098144531,240.2854766845703,131.88853454589844,132.68798828125,243.3775177001953,205.28485107421875,33.446224212646484,39.17210388183594,179.46685791015625,207.88189697265625,27.885887145996094,379.6283874511719,214.77999877929688,61.02497482299805
2020-11-13,156.13681030273438,236.02394104003906,171.5355224609375,45.07771301269531,327.1788024902344,286.88531494140625,58.98043441772461,187.11000061035156,117.06321716308594,188.49244689941406,68.32918548583984,105.46615600585938,242.2686309814453,135.15220642089844,133.14358520507812,247.70462036132812,208.28741455078125,35.46971893310547,41.00361633300781,182.10751342773438,215.63262939453125,28.15627098083496,385.2063903808594,220.07583618164062,60.636566162109375
2020-11-16,157.48257446289062,242.87625122070312,177.5359344482422,46.637149810791016,328.9143371582031,287.8240661621094,61.21839141845703,202.39999389648438,119.86932373046875,188.8400421142578,70.2940673828125,108.2767562866211,250.593994140625,136.7438507080078,137.02392578125,254.9195556640625,204.1577606201172,36.967899322509766,42.592193603515625,185.03468322753906,222.4010009765625,28.902128219604492,396.3624267578125,221.39752197265625,62.31964874267578
2020-11-17,156.3186798095703,242.04196166992188,174.7612762451172,47.17321014404297,327.8416442871094,287.73193359375,61.40563201904297,210.0500030517578,119.71761322021484,187.0662841796875,68.85194396972656,106.95901489257812,246.13194274902344,135.4384002685547,137.3818359375,259.6748962402344,203.47096252441406,36.578765869140625,42.66694259643555,184.26478576660156,221.382568359375,28.746740341186523,394.20513916015625,221.48928833007812,62.143924713134766
2020-11-18,157.0734100341797,241.21707153320312,171.16949462890625,47.416873931884766,329.28936767578125,285.8636474609375,61.976253509521484,203.3000030517578,118.17326354980469,183.7059326171875,69.30261993408203,107.58563995361328,247.92800903320312,137.25347900390625,137.0320587158203,257.35205078125,205.5666046142578,36.88034439086914,42.61087417602539,182.63565063476562,217.98487854003906,28.38313102722168,396.8484191894531,225.32583618164062,61.6168212890625
2020-11-19,157.2189178466797,239.58602905273438,172.5398406982422,47.07575225830078,328.3299865722656,284.8328857421875,63.40283966064453,205.6699981689453,119.34156036376953,184.41009521484375,69.61808013916016,108.84808349609375,251.48269653320312,134.114990234375,135.42945861816406,254.93777465820312,206.4788055419922,36.88034439086914,43.05941390991211,183.1011199951172,218.19219970703125,28.498119354248047,397.92706298828125,229.5845184326172,61.36637878417969
2020-11-20,156.6096649169922,242.3700714111328,171.92701721191406,47.563079833984375,320.9690856933594,282.0165710449219,62.19915771484375,199.6199951171875,120.23168182373047,181.69149780273438,68.46439361572266,108.18460083007812,249.87376403808594,132.65750122070312,133.216796875,252.05908203125,204.27357482910156,36.121524810791016,42.554813385009766,182.06275939941406,217.0205535888672,28.448389053344727,393.826171875,227.28076171875,61.514774322509766
2020-11-23,158.92840576171875,244.7603759765625,174.12294006347656,49.07379913330078,323.4372253417969,282.0809631347656,64.76702117919922,211.52999877929688,121.10095977783203,186.0858154296875,70.13182067871094,110.82011413574219,254.35446166992188,134.14181518554688,135.52708435058594,260.8592834472656,208.32098388671875,37.73644256591797,43.74155807495117,185.643310546875,218.8680877685547,28.609996795654297,394.2731018066406,231.08973693847656,62.37740707397461
2020-11-24,160.85614013671875,245.13531494140625,176.94015502929688,50.92563247680664,330.0917663574219,285.29302978515625,66.30059814453125,218.49000549316406,123.1454849243164,189.2411651611328,72.06065368652344,113.57540130615234,261.7911682128906,137.405517578125,140.48121643066406,265.7146911621094,207.82501220703125,40.13935470581055,45.0871696472168,186.81594848632812,218.57066345214844,28.87726402282715,406.72174072265625,235.7063751220703,62.51652526855469
2020-11-25,158.79197692871094,240.37344360351562,176.76141357421875,51.169281005859375,329.9696350097656,287.3915100097656,65.8102035522461,217.61000061035156,123.17332458496094,188.16265869140625,70.53743743896484,112.59860229492188,256.4031066894531,135.947998046875,138.69967651367188,262.6356201171875,204.04330444335938,40.168540954589844,45.10586166381836,185.50909423828125,217.6153564453125,28.665937423706055,406.66339111328125,235.35760498046875,62.49795913696289
2020-11-26,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,159.20118713378906,245.54782104492188,178.2338409423828,50.68197250366211,326.48101806640625,282.9716491699219,65.8993911743164,216.5,123.0134048461914,189.16983032226562,70.44729614257812,112.3313980102539,255.23379516601562,135.96592712402344,137.38998413085938,261.8248291015625,202.83883666992188,39.94478225708008,44.60124969482422,184.94247436523438,218.7509765625,28.450895309448242,406.984130859375,234.89869689941406,62.46086502075195
2020-11-30,157.84629821777344,245.23846435546875,173.5612030029297,49.60984802246094,320.5616149902344,279.4856872558594,63.946746826171875,210.7100067138672,120.12042999267578,188.1537322998047,69.2395248413086,111.6033935546875,250.00473022460938,133.54278564453125,139.1634063720703,261.06878662109375,204.73410034179688,39.15678787231445,43.302371978759766,183.53944396972656,213.61383056640625,28.0644474029541,414.95281982421875,234.55911254882812,62.089866638183594
2020-12-01,157.54624938964844,239.15484619140625,175.50177001953125,49.46364974975586,320.55291748046875,278.4130554199219,63.50984573364258,213.00999450683594,118.5835189819336,187.2356414794922,68.29312896728516,111.2255630493164,252.904541015625,135.69764709472656,136.6334686279297,262.1437072753906,204.01675415039062,38.87466049194336,44.17140579223633,182.02854919433594,215.17295837402344,28.242088317871094,412.0373229980469,226.6658172607422,61.98783874511719
2020-12-02,158.1009063720703,242.782470703125,177.0337677001953,50.82817077636719,317.36474609375,276.2586364746094,64.14286804199219,223.85000610351562,119.50846862792969,182.7432861328125,68.4103012084961,109.58529663085938,252.67068481445312,137.11940002441406,137.34117126464844,265.7511901855469,201.20037841796875,39.95450973510742,44.330265045166016,183.07180786132812,216.00213623046875,28.26078987121582,406.2164611816406,226.4180145263672,60.930423736572266
2020-12-03,158.79197692871094,236.85824584960938,177.2210235595703,51.6566162109375,317.9532165527344,280.5674743652344,65.3465805053711,237.1999969482422,119.49454498291016,181.34384155273438,68.03174591064453,107.56719970703125,251.74461364746094,137.59327697753906,136.52767944335938,266.64398193359375,195.142578125,41.78345489501953,44.68534851074219,181.9026641845703,213.73097229003906,28.18286895751953,397.6646423339844,225.08717346191406,60.74492263793945
2020-12-04,165.6845245361328,237.5237579345703,181.01699829101562,53.021141052246094,321.9756164550781,284.0812072753906,65.8993911743164,232.7100067138672,119.93267822265625,182.84129333496094,72.19586944580078,109.49314880371094,257.9371643066406,139.52467346191406,136.0558624267578,268.62982177734375,194.7794952392578,41.20947265625,44.47043228149414,185.31121826171875,216.4707794189453,28.62542724609375,406.158203125,227.5836639404297,60.4388427734375
2020-12-07,162.50196838378906,236.2301788330078,179.67227172851562,52.92367172241211,318.0409851074219,278.3205871582031,65.12367248535156,238.1699981689453,118.32623291015625,180.70208740234375,71.35762023925781,108.18460083007812,254.00839233398438,136.8064422607422,136.23483276367188,270.5976257324219,194.03553771972656,41.19974136352539,44.75076675415039,184.3578643798828,215.45233154296875,28.684633255004883,407.1590881347656,224.98619079589844,60.15129470825195
2020-12-08,162.6201934814453,236.78323364257812,180.4978790283203,53.41099166870117,315.4941711425781,279.20831298828125,66.40757751464844,236.57000732421875,119.93267822265625,183.87530517578125,73.3134994506836,108.60850524902344,256.5340576171875,137.31614685058594,135.3562469482422,274.614990234375,195.7625274658203,41.258113861083984,44.18074417114258,184.5557861328125,215.10089111328125,28.51634979248047,407.3144836425781,229.08885192871094,61.320003509521484
2020-12-09,163.73863220214844,238.8735809326172,180.642578125,55.506492614746094,317.3559875488281,280.84490966796875,65.5694808959961,232.05999755859375,121.90071105957031,184.12481689453125,73.54783630371094,108.63614654541016,258.4797058105469,137.8257293701172,137.6259002685547,269.0307312011719,198.5523223876953,40.96626281738281,42.7603874206543,185.1583251953125,217.07460021972656,28.58802604675293,407.7032470703125,230.63082885742188,60.74492263793945
